SPEEDREL,STATE,FATALS,MDRDSTRD,DAY_WEEK,ST_CASE
0,4,1,99,3,40221
0,4,1,99,3,40222
0,4,1,0,3,40223
0,4,1,1,5,40224
0,4,1,0,6,40225
0,4,1,0,6,40226
0,4,1,0,7,40227
4,4,1,0,7,40228
4,4,1,99,7,40229
4,4,2,99,7,40230
0,4,1,0,1,40231
4,4,2,99,4,40232
0,4,1,99,5,40233
4,4,1,99,7,40234
0,4,1,198,7,40235
4,4,1,99,2,40236
0,4,1,0,2,40237
0,4,1,0,3,40238
18,4,2,198,3,40240
9,4,1,99,4,40241
0,4,1,99,5,40242
9,4,1,99,7,40243
0,4,1,99,1,40244
4,4,1,99,3,40245
0,4,1,99,5,40246
4,4,1,0,5,40247
4,4,1,0,1,40248
0,4,1,0,5,40249
4,4,1,99,5,40250
0,4,1,99,6,40251
0,4,1,0,4,40252
9,4,1,99,3,40253
18,4,1,198,3,40254
9,4,1,99,7,40257
9,4,1,99,1,40258
9,4,1,99,4,40259
4,4,1,99,4,40261
0,4,1,3,5,40262
0,4,1,1,7,40263
0,4,1,0,1,40264
4,4,1,105,1,40265
4,4,1,3,1,40266
9,4,1,99,5,40268
4,4,1,0,6,40269
0,4,1,0,6,40270
0,4,1,0,7,40271
4,4,1,99,7,40272
18,4,1,198,7,40273
18,4,1,198,5,40274
9,4,1,99,7,40275
4,4,1,99,6,40276
4,4,1,99,6,40277
0,4,1,0,7,40278
0,4,1,0,1,40279
9,4,1,0,4,40280
9,4,1,99,6,40281
9,4,1,99,6,40282
4,4,1,99,7,40283
0,4,1,1,2,40284
0,4,1,99,3,40285
4,4,1,99,3,40286
0,4,1,99,4,40287
0,4,1,0,4,40288
8,4,1,16,6,40289
4,4,1,0,6,40290
4,4,1,0,7,40291
0,4,2,99,7,40292
9,4,1,99,1,40293
0,4,1,99,2,40294
3,4,2,0,2,40295
4,4,1,0,2,40296
9,4,1,99,3,40297
0,4,1,0,5,40298
9,4,1,0,6,40299
4,4,1,99,6,40300
4,4,1,99,7,40301
4,4,1,99,7,40302
9,4,1,99,2,40303
9,4,1,99,3,40304
9,4,1,99,3,40305
4,4,1,0,5,40306
9,4,1,99,6,40307
4,4,1,99,7,40308
4,4,1,99,7,40309
0,4,2,99,1,40310
3,4,2,0,1,40311
9,4,1,0,5,40312
4,4,1,99,5,40313
0,4,1,198,6,40314
9,4,1,99,1,40315
0,4,1,17,3,40317
4,4,1,99,6,40318
0,4,1,99,6,40319
4,4,1,15,5,40320
0,4,1,0,3,40321
9,4,1,99,3,40322
0,4,1,99,6,40323
18,4,1,198,6,40324
0,4,1,0,7,40325
4,4,1,99,4,40326
0,4,1,99,5,40327
0,4,1,99,6,40328
4,4,1,0,7,40329
0,4,1,0,7,40330
0,4,1,99,4,40331
0,4,1,99,4,40332
9,4,1,99,4,40333
0,4,1,0,4,40334
0,4,1,0,4,40335
9,4,1,99,5,40336
14,4,1,198,5,40337
18,4,1,198,5,40338
4,4,2,15,5,40339
4,4,1,0,6,40340
0,4,1,0,6,40341
9,4,1,99,6,40342
3,4,1,96,7,40343
0,4,2,0,1,40344
0,4,1,0,1,40345
4,4,1,99,7,40346
5,4,1,99,7,40348
4,4,1,99,1,40349
18,4,1,198,1,40350
0,4,1,198,6,40351
4,4,1,99,6,40352
9,4,1,99,1,40353
0,4,1,0,2,40354
0,4,1,0,3,40355
4,4,1,0,3,40356
4,4,1,0,5,40357
0,4,1,1,5,40358
8,4,1,0,5,40359
0,4,1,100,7,40360
4,4,1,0,7,40361
4,4,1,99,7,40362
0,4,1,0,7,40363
0,4,>2,99,1,40364
0,4,1,99,1,40365
0,4,1,0,1,40366
0,4,1,1,1,40367
9,4,1,99,2,40368
3,4,1,98,2,40369
0,4,1,198,2,40370
4,4,1,99,2,40371
4,4,1,99,3,40372
4,4,1,0,5,40373
0,4,1,99,6,40374
4,4,1,99,6,40375
5,4,2,99,7,40376
0,4,1,0,7,40377
4,4,1,99,1,40378
0,4,1,0,5,40379
4,4,1,0,5,40380
0,4,1,0,6,40381
4,4,1,99,6,40382
0,4,1,1,1,40383
4,4,1,0,2,40384
18,4,1,198,2,40385
0,4,1,15,2,40386
0,4,1,0,4,40387
4,4,1,99,4,40388
0,4,1,0,5,40389
4,4,1,0,7,40390
9,4,1,96,7,40391
4,4,>2,99,7,40392
0,4,1,0,1,40393
0,4,1,99,2,40394
0,4,1,99,2,40395
0,4,1,1,3,40396
18,4,1,198,3,40397
0,4,1,1,2,40398
9,4,1,99,3,40399
0,4,1,0,5,40400
0,4,1,99,5,40401
18,4,1,198,5,40402
9,4,1,198,5,40403
0,4,1,99,1,40404
4,4,1,288,2,40405
9,4,1,99,3,40406
0,4,1,198,3,40407
3,4,1,99,6,40409
0,4,1,0,6,40410
0,4,1,99,3,40411
9,4,1,99,5,40412
0,4,1,0,6,40413
14,4,1,99,6,40414
9,4,1,99,7,40415
9,4,1,99,4,40416
0,4,1,0,5,40417
5,4,1,99,6,40418
0,4,1,0,6,40419
0,4,1,0,7,40420
0,4,1,0,7,40421
12,4,2,198,1,40422
4,4,1,99,3,40423
0,4,2,0,5,40424
4,4,2,15,4,40425
0,4,1,99,4,40426
3,4,1,198,6,40427
4,4,1,99,1,40428
0,4,1,100,1,40429
4,4,1,99,3,40430
0,4,1,0,3,40431
4,4,1,0,4,40432
0,4,1,99,5,40433
4,4,1,0,6,40434
4,4,1,99,7,40435
4,4,1,99,7,40436
0,4,1,99,7,40437
0,4,1,198,1,40438
0,4,1,99,4,40439
4,4,1,99,6,40440
0,4,1,0,2,40441
0,4,1,1,4,40442
3,4,1,99,6,40443
3,4,1,99,7,40444
0,4,>2,0,1,40445
0,4,1,0,1,40446
4,4,>2,99,2,40447
0,4,2,0,2,40448
4,4,1,99,3,40449
4,4,1,0,3,40450
9,4,1,1,3,40451
0,4,1,99,4,40452
4,4,1,99,6,40454
0,4,1,99,4,40455
0,4,1,198,6,40456
0,4,1,99,6,40457
0,4,1,99,6,40458
4,4,1,99,6,40459
4,4,1,99,7,40460
9,4,1,99,1,40461
0,4,1,0,4,40462
0,4,1,99,6,40463
4,4,1,0,7,40464
0,4,1,99,4,40465
0,4,1,99,5,40466
0,4,2,198,7,40467
9,4,1,99,5,40468
9,4,1,99,5,40469
0,4,1,198,5,40470
9,4,1,99,7,40471
9,4,1,198,7,40472
9,4,1,17,1,40473
18,4,1,198,3,40474
9,4,1,99,7,40476
9,4,1,99,6,40477
9,4,1,99,5,40478
9,4,1,99,2,40479
9,4,1,99,4,40480
0,4,1,99,5,40481
8,4,1,16,6,40482
0,4,1,0,7,40483
0,4,1,99,7,40484
4,4,1,99,1,40485
9,4,1,99,1,40486
18,4,1,198,1,40487
18,4,1,198,4,40488
0,4,1,96,5,40489
9,4,1,99,5,40490
8,4,1,99,2,40491
9,4,1,99,5,40492
0,4,1,99,5,40493
9,4,1,99,4,40494
0,4,>2,99,1,40495
0,4,1,0,2,40496
4,4,1,0,7,40497
0,4,1,99,7,40498
4,4,2,99,7,40499
0,4,1,0,2,40500
0,4,1,0,2,40501
3,4,1,0,2,40502
0,4,1,0,3,40503
4,4,1,0,4,40504
4,4,1,99,5,40505
4,4,1,99,5,40506
4,4,1,0,6,40507
4,4,1,99,7,40508
9,4,1,99,2,40509
0,4,1,99,3,40510
0,4,1,99,3,40511
4,4,1,99,3,40512
4,4,1,99,4,40513
0,4,1,198,5,40515
0,4,1,99,7,40516
4,4,1,198,7,40517
4,4,1,99,1,40518
0,4,2,99,1,40519
0,4,1,99,2,40520
0,4,1,99,2,40521
0,4,1,0,5,40522
0,4,1,99,5,40523
0,4,1,99,5,40524
0,4,1,1,6,40525
0,4,1,99,6,40526
3,4,1,105,6,40527
0,4,1,198,6,40528
4,4,1,99,7,40529
4,4,1,0,7,40530
0,4,1,0,1,40531
3,4,1,99,3,40532
4,4,1,100,4,40533
0,4,1,0,7,40534
0,4,1,99,7,40535
4,4,1,99,7,40536
3,4,1,3,2,40537
0,4,2,99,2,40540
8,4,1,0,7,40541
0,4,2,99,7,40542
14,4,1,198,1,40543
18,4,1,198,2,40544
0,4,1,0,4,40545
5,4,1,198,5,40546
9,4,2,99,6,40547
18,4,1,198,7,40548
0,4,1,99,5,40549
4,4,1,99,6,40550
13,4,>2,198,5,40551
8,4,2,198,7,40552
9,4,1,99,1,40553
18,4,1,198,3,40554
4,4,1,198,4,40555
18,4,1,198,5,40556
18,4,1,198,7,40557
0,4,1,99,1,40558
4,4,1,99,1,40559
9,4,1,99,2,40560
9,4,1,0,5,40561
9,4,1,99,7,40562
0,4,1,99,1,40563
4,4,1,0,7,40564
0,4,1,99,7,40565
4,4,1,99,1,40566
0,4,1,3,1,40567
0,4,1,99,2,40569
0,4,1,99,3,40570
0,4,1,0,4,40571
4,4,1,99,5,40572
4,4,1,12,7,40573
9,4,1,198,7,40574
0,4,1,99,7,40575
0,4,1,1,7,40576
0,4,1,0,3,40577
3,4,1,198,3,40578
0,4,1,1,4,40579
0,4,1,0,4,40580
0,4,>2,99,2,40581
3,4,1,198,2,40582
0,4,1,99,6,40583
4,4,1,99,7,40584
0,4,1,17,7,40585
0,4,1,0,3,40586
0,4,1,99,4,40587
9,4,1,1,1,40588
3,4,1,99,6,40589
3,4,1,99,7,40590
0,4,1,0,4,40591
0,4,1,99,7,40592
0,4,1,1,3,40593
0,4,1,1,3,40594
4,4,1,99,6,40595
18,4,1,99,1,40596
0,4,1,1,5,40597
9,4,2,99,4,40598
0,4,1,12,6,40599
9,4,1,99,1,40600
9,4,1,99,4,40601
0,4,1,99,6,40602
18,4,2,198,2,40603
0,4,1,0,4,40604
4,4,1,12,7,40605
9,4,1,99,6,40606
18,4,1,198,3,40607
18,4,1,198,4,40608
9,4,1,99,6,40609
9,4,1,396,1,40610
4,4,2,198,7,40611
0,4,1,99,7,40612
3,4,1,99,1,40613
18,4,1,198,1,40614
0,4,1,1,2,40615
18,4,1,198,4,40616
0,4,1,17,5,40617
9,4,1,99,1,40618
9,4,1,99,2,40619
9,4,1,99,7,40620
0,4,2,99,4,40621
4,4,2,198,2,40622
0,4,1,99,7,40623
4,4,>2,0,1,40624
4,4,1,0,1,40625
3,4,1,99,3,40626
0,4,1,99,4,40627
0,4,1,99,5,40628
0,4,1,99,7,40629
0,4,1,99,7,40630
0,4,1,99,2,40631
0,4,1,99,2,40632
4,4,1,99,2,40633
4,4,1,99,3,40634
0,4,1,1,5,40635
0,4,1,198,5,40636
4,4,1,98,6,40637
4,4,1,99,1,40638
0,4,1,0,7,40639
9,4,1,99,1,40640
0,4,1,102,2,40641
4,4,1,0,2,40642
0,4,1,1,3,40643
0,4,1,99,3,40644
4,4,1,0,5,40645
0,4,1,1,5,40646
0,4,1,99,5,40647
0,4,1,99,5,40648
0,4,1,99,6,40649
0,4,1,0,7,40650
4,4,1,99,7,40651
0,4,1,1,7,40652
0,4,2,0,1,40653
0,4,1,0,2,40654
0,4,1,99,4,40655
0,4,1,99,5,40656
0,4,1,0,6,40657
0,4,1,99,6,40658
4,4,1,15,6,40659
4,4,1,198,6,40660
0,4,1,99,7,40661
3,4,1,0,7,40662
0,4,1,99,7,40663
0,4,1,99,7,40664
0,4,2,99,7,40665
5,4,1,198,7,40666
4,4,1,99,1,40667
0,4,1,9,6,40668
4,4,1,100,2,40669
0,4,1,198,2,40670
0,4,1,99,6,40671
3,4,1,0,2,40672
4,4,1,99,3,40673
4,4,1,99,4,40674
4,4,1,0,4,40675
4,4,1,99,6,40676
9,4,1,99,7,40677
4,4,1,99,7,40678
3,4,2,99,1,40679
0,4,2,99,1,40680
4,4,1,0,1,40681
3,4,1,99,3,40682
18,4,1,0,3,40683
0,4,1,99,3,40684
0,4,1,1,4,40685
0,4,2,99,7,40686
0,4,1,99,7,40687
13,4,1,99,7,40688
0,4,1,1,1,40689
4,4,1,1,1,40690
4,4,1,99,1,40691
9,4,1,99,2,40692
0,4,1,99,3,40693
0,4,1,99,4,40694
9,4,1,99,4,40695
0,4,1,99,6,40696
0,4,1,198,7,40697
4,4,1,99,7,40698
4,4,1,100,2,40699
4,4,2,99,3,40700
0,4,1,17,3,40701
0,4,2,198,1,40702
4,4,1,99,2,40703
3,4,1,99,7,40704
4,4,1,99,7,40705
0,4,1,99,1,40706
3,4,1,0,4,40707
4,4,1,10,2,40708
0,4,1,198,6,40709
18,4,1,198,5,40710
9,4,1,99,6,40711
9,4,1,99,1,40712
9,4,1,99,2,40713
0,4,1,0,3,40714
9,4,1,99,4,40715
9,4,1,99,2,40716
9,4,1,99,4,40717
9,4,1,99,4,40718
0,4,1,0,1,40720
9,4,1,99,3,40721
9,4,1,99,3,40722
18,4,1,198,5,40723
9,4,1,198,6,40724
0,4,1,0,2,40725
0,4,1,99,5,40726
0,4,1,297,6,40727
9,4,1,99,6,40728
0,4,1,99,1,40729
0,4,1,99,5,40730
0,4,1,1,5,40731
0,4,1,99,2,40732
4,4,1,99,1,40733
4,4,1,0,2,40734
9,4,1,99,7,40735
4,4,1,198,2,40736
4,4,1,99,1,40737
0,4,1,92,6,40738
9,4,1,99,4,40739
0,4,1,0,6,40740
9,4,2,99,7,40741
0,4,1,0,3,40742
9,4,1,99,7,40743
9,4,1,99,1,40744
18,4,1,198,2,40745
9,4,1,99,3,40746
0,4,1,0,3,40747
18,4,1,198,6,40748
9,4,1,99,7,40749
18,4,1,198,1,40750
0,4,1,99,6,40751
9,4,1,99,5,40752
9,4,1,99,5,40753
9,4,1,99,4,40754
9,4,1,99,6,40755
4,4,1,0,6,40756
18,4,>2,198,1,40757
0,4,1,0,4,40758
4,4,1,0,1,40759
9,4,2,99,1,40760
0,4,1,6,1,40761
9,4,1,99,3,40762
0,4,1,99,3,40763
4,4,1,0,4,40764
0,4,1,0,4,40765
0,4,1,99,5,40766
0,4,1,99,7,40767
0,4,1,0,1,40768
0,4,1,0,1,40769
0,4,1,1,2,40770
4,4,1,0,3,40771
4,4,1,0,6,40772
0,4,1,1,2,40773
0,4,1,99,3,40774
0,4,1,0,3,40775
0,4,1,99,4,40776
0,4,1,1,5,40777
0,4,1,1,2,40778
5,4,2,99,4,40779
0,4,1,0,4,40780
4,4,1,99,5,40781
0,4,1,96,7,40782
4,4,1,99,3,40783
9,4,1,198,1,40785
9,4,1,1,2,40786
0,4,1,99,5,40787
9,4,1,99,6,40788
9,4,1,198,6,40789
18,4,1,198,1,40790
0,4,1,99,3,40791
0,4,1,99,7,40792
18,4,2,297,7,40793
0,4,1,0,5,40794
4,4,1,99,3,40795
9,4,1,99,2,40796
0,4,1,99,5,40797
4,4,1,99,3,40798
0,4,1,1,7,40799
0,4,>2,6,7,40800
9,4,1,99,6,40801
9,4,1,99,7,40802
18,4,1,198,7,40803
9,4,1,1,1,40804
27,4,1,297,4,40806
9,4,1,99,6,40807
0,4,2,0,6,40808
4,4,1,99,7,40809
0,4,2,104,1,40810
4,4,1,98,5,40811
4,4,1,99,5,40812
4,4,1,0,1,40813
0,4,1,0,4,40814
4,4,1,99,2,40815
9,4,1,99,2,40816
0,4,1,3,7,40817
18,4,1,198,3,40818
9,4,1,99,4,40819
9,4,1,99,5,40820
18,4,2,100,1,40821
9,4,1,99,1,40822
5,4,1,99,5,40823
8,4,1,16,7,40824
5,4,1,99,1,40825
9,4,1,99,3,40826
9,4,1,99,6,40827
0,4,1,99,3,40828
5,4,1,198,4,40829
9,4,1,99,7,40830
0,4,1,99,7,40831
9,4,1,198,4,40832
4,4,1,99,3,40833
4,4,1,0,2,40834
0,5,1,198,5,50001
9,5,1,99,7,50002
0,5,1,99,1,50003
0,5,1,99,2,50004
0,5,1,192,3,50005
9,5,1,192,5,50007
0,5,1,192,7,50008
0,5,1,96,1,50009
0,5,2,192,2,50010
0,5,1,192,4,50011
0,5,1,96,4,50012
0,5,1,99,7,50014
9,5,1,99,7,50015
3,5,1,99,1,50016
3,5,1,99,2,50017
9,5,1,96,2,50018
0,5,1,99,2,50019
0,5,1,96,3,50020
0,5,1,96,4,50021
0,5,1,192,5,50022
0,5,1,96,1,50024
0,5,1,96,1,50025
0,5,1,99,2,50026
0,5,1,192,2,50027
0,5,1,96,4,50028
0,5,1,96,5,50029
0,5,1,96,4,50030
0,5,1,96,6,50031
0,5,1,96,7,50032
0,5,2,198,1,50033
0,5,1,98,1,50034
0,5,1,198,1,50035
0,5,1,96,2,50036
4,5,1,96,4,50037
0,5,1,192,5,50038
0,5,1,192,5,50039
9,5,1,99,5,50040
0,5,1,5,6,50041
0,5,1,96,7,50042
0,5,1,96,1,50043
0,5,1,96,2,50044
0,5,1,96,2,50045
3,5,1,192,2,50046
0,5,1,192,2,50047
0,5,1,96,2,50048
0,5,1,96,3,50049
9,5,1,96,3,50050
0,5,1,96,4,50051
0,5,1,96,4,50052
0,5,1,192,5,50053
0,5,2,288,5,50054
0,5,>2,192,6,50055
0,5,1,192,7,50056
0,5,1,192,7,50057
4,5,1,96,2,50058
0,5,1,0,3,50059
4,5,1,192,4,50060
0,5,1,0,4,50061
0,5,1,0,5,50062
0,5,1,192,6,50063
0,5,1,192,7,50064
4,5,1,96,1,50065
0,5,1,96,1,50066
0,5,1,192,1,50067
4,5,1,192,4,50068
0,5,1,288,4,50069
0,5,1,99,5,50070
4,5,1,0,7,50071
4,5,1,99,7,50072
0,5,1,96,2,50073
9,5,1,96,3,50074
0,5,1,192,4,50075
0,5,1,192,4,50076
0,5,1,96,6,50077
0,5,1,96,6,50078
8,5,1,112,6,50079
0,5,1,192,7,50080
0,5,1,192,2,50081
0,5,1,288,5,50082
0,5,1,192,5,50083
0,5,1,192,6,50084
0,5,1,99,6,50085
0,5,1,192,6,50086
0,5,1,96,6,50087
9,5,1,99,7,50088
0,5,1,99,1,50089
0,5,1,0,2,50090
0,5,1,99,3,50091
4,5,1,99,5,50092
0,5,1,99,5,50093
0,5,1,192,5,50094
0,5,1,96,6,50095
0,5,2,288,7,50096
0,5,1,192,1,50097
0,5,1,96,2,50098
0,5,1,192,2,50099
0,5,1,192,3,50100
0,5,1,192,4,50101
0,5,1,96,4,50102
0,5,1,96,5,50104
0,5,1,96,5,50105
0,5,2,192,5,50106
0,5,1,192,5,50107
0,5,1,192,5,50108
0,5,1,192,7,50109
0,5,1,96,7,50110
0,5,1,96,1,50111
0,5,1,288,1,50112
0,5,2,96,4,50113
0,5,2,96,6,50114
0,5,1,192,6,50115
0,5,1,192,7,50116
0,5,1,96,7,50117
0,5,1,192,1,50118
0,5,>2,0,2,50119
0,5,1,192,3,50120
0,5,1,192,3,50121
3,5,1,99,5,50122
0,5,1,192,5,50123
0,5,1,99,6,50124
0,5,1,96,7,50125
0,5,1,96,7,50126
3,5,1,96,3,50127
0,5,1,192,3,50128
9,5,1,99,3,50129
0,5,1,96,3,50130
0,5,1,96,5,50131
0,5,>2,192,7,50132
0,5,1,96,1,50133
0,5,1,99,3,50134
0,5,1,192,5,50135
4,5,1,192,7,50136
0,5,1,96,1,50137
4,5,1,96,2,50138
0,5,1,192,3,50139
0,5,1,192,4,50140
9,5,1,96,5,50141
0,5,1,192,5,50142
0,5,1,384,5,50144
0,5,1,192,5,50145
0,5,1,96,6,50146
4,5,1,96,7,50147
0,5,1,288,7,50148
0,5,1,96,7,50149
0,5,1,288,7,50150
4,5,1,96,7,50151
0,5,1,96,1,50152
0,5,1,0,1,50153
4,5,1,192,2,50154
9,5,1,96,3,50155
9,5,1,99,4,50156
0,5,1,192,6,50157
0,5,1,99,7,50158
0,5,1,192,4,50159
0,5,1,198,6,50160
0,5,1,192,2,50161
0,5,1,192,2,50162
0,5,1,98,2,50163
0,5,1,0,3,50164
0,5,>2,192,3,50165
0,5,2,192,4,50166
9,5,1,96,4,50167
0,5,1,96,4,50168
0,5,1,96,6,50169
3,5,1,288,7,50170
4,5,1,96,2,50172
0,5,1,99,2,50173
0,5,1,96,3,50174
4,5,1,288,5,50175
0,5,1,96,6,50176
4,5,2,192,6,50177
0,5,1,99,7,50178
0,5,1,99,1,50179
0,5,1,96,1,50180
0,5,1,96,1,50181
9,5,1,99,5,50182
0,5,1,99,5,50183
0,5,1,0,6,50184
0,5,1,192,7,50185
0,5,1,198,7,50186
0,5,1,99,1,50187
0,5,1,0,2,50188
0,5,1,192,3,50189
0,5,1,99,4,50190
0,5,1,0,4,50191
9,5,1,99,5,50192
0,5,2,99,5,50193
0,5,1,0,5,50194
3,5,1,96,5,50195
0,5,1,96,6,50196
0,5,1,96,6,50197
4,5,1,288,6,50198
0,5,1,192,7,50199
0,5,1,0,7,50200
0,5,1,99,7,50201
0,5,1,192,1,50202
0,5,1,0,1,50203
18,5,1,99,1,50204
4,5,1,96,1,50205
0,5,1,192,2,50206
4,5,1,99,2,50207
0,5,1,96,3,50208
0,5,1,384,4,50209
9,5,1,96,4,50210
0,5,1,192,7,50211
0,5,1,96,2,50212
0,5,1,0,3,50213
0,5,1,192,3,50214
3,5,1,96,5,50215
0,5,1,99,5,50216
3,5,1,99,5,50217
0,5,1,192,5,50218
0,5,1,96,6,50219
0,5,2,192,6,50220
4,5,1,96,1,50221
0,5,1,192,2,50222
0,5,1,99,2,50223
9,5,1,99,4,50224
0,5,1,99,6,50225
0,5,1,0,6,50226
4,5,1,99,6,50227
4,5,1,99,7,50228
9,5,1,0,1,50229
4,5,1,99,1,50230
0,5,1,99,2,50231
0,5,1,99,3,50232
0,5,1,0,5,50233
0,5,1,99,6,50234
0,5,1,99,6,50235
0,5,>2,192,7,50236
0,5,1,99,7,50237
0,5,1,96,7,50238
0,5,1,96,7,50239
0,5,1,6,2,50241
0,5,1,198,3,50242
3,5,1,99,3,50243
0,5,1,96,4,50244
5,5,1,96,5,50245
0,5,2,198,5,50246
0,5,1,99,6,50247
0,5,1,96,6,50248
0,5,1,192,6,50249
9,5,1,99,6,50250
0,5,1,0,7,50251
0,5,>2,96,7,50252
9,5,1,99,7,50253
9,5,1,96,2,50254
0,5,1,99,2,50255
9,5,1,99,4,50256
18,5,2,198,5,50257
0,5,1,99,5,50258
0,5,1,0,6,50259
0,5,2,96,7,50260
0,5,1,0,1,50261
9,5,1,99,1,50262
3,5,2,99,2,50263
3,5,1,0,6,50264
0,5,1,99,6,50265
0,5,1,96,4,50266
0,5,1,0,7,50268
3,5,1,99,7,50269
0,5,1,0,1,50270
9,5,1,99,3,50271
4,5,1,99,3,50272
0,5,>2,198,4,50273
0,5,1,0,4,50274
3,5,2,99,4,50275
4,5,1,0,4,50276
0,5,1,6,5,50277
9,5,1,99,6,50278
0,5,1,99,6,50279
0,5,1,99,1,50280
18,5,1,198,1,50282
13,5,1,24,4,50283
3,5,1,99,5,50284
18,5,2,198,5,50285
0,5,1,0,6,50286
0,5,1,0,6,50287
0,5,1,0,6,50288
0,5,1,99,6,50289
0,5,2,0,1,50290
0,5,2,99,1,50291
9,5,1,99,1,50292
9,5,1,99,1,50293
9,5,1,99,2,50294
0,5,1,99,2,50295
0,5,1,96,2,50296
9,5,1,99,3,50297
9,5,1,96,3,50298
9,5,1,0,3,50299
9,5,2,99,3,50300
18,5,1,99,3,50301
9,5,1,99,4,50302
0,5,1,0,4,50303
9,5,1,99,5,50304
0,5,1,99,6,50305
0,5,1,0,6,50306
0,5,1,0,7,50307
3,5,1,99,7,50308
9,5,1,99,1,50309
4,5,1,99,1,50310
0,5,1,6,2,50311
0,5,1,96,4,50312
0,5,1,0,4,50313
9,5,1,99,5,50314
3,5,1,99,5,50315
18,5,2,198,6,50316
0,5,1,0,7,50317
9,5,1,99,7,50318
0,5,1,197,7,50319
0,5,1,99,1,50320
3,5,1,99,3,50321
3,5,1,99,3,50322
0,5,1,99,4,50323
9,5,1,99,4,50324
9,5,1,99,5,50325
4,5,1,99,7,50326
9,5,1,297,1,50327
3,5,2,0,1,50328
4,5,1,99,1,50329
9,5,1,99,2,50331
0,5,1,0,3,50332
4,5,1,99,3,50333
9,5,1,99,4,50334
0,5,1,0,5,50335
0,5,1,0,5,50336
9,5,1,99,5,50337
9,5,1,99,6,50338
9,5,1,99,7,50339
9,5,>2,0,1,50340
0,5,1,192,3,50341
3,5,1,99,4,50342
0,5,1,15,4,50343
0,5,1,99,5,50344
9,5,1,0,5,50345
3,5,1,99,6,50346
4,5,1,99,1,50347
0,5,2,99,1,50348
9,5,1,99,2,50349
0,5,1,99,4,50350
3,5,1,99,5,50351
9,5,1,99,5,50352
0,5,1,99,6,50353
0,5,1,99,7,50354
0,5,1,0,7,50355
3,5,1,0,1,50356
9,5,2,99,2,50357
0,5,1,0,2,50358
0,5,1,99,5,50359
0,5,1,99,5,50360
9,5,1,99,1,50361
0,5,1,99,1,50362
0,5,1,99,2,50363
0,5,1,0,3,50364
0,5,1,0,3,50365
2,5,1,99,3,50366
0,5,1,0,4,50367
18,5,1,100,5,50368
0,5,1,99,5,50369
9,5,1,192,5,50370
9,5,1,99,6,50371
9,5,1,0,6,50372
0,5,1,0,6,50373
0,5,1,99,1,50374
3,5,1,99,1,50375
9,5,1,99,3,50376
0,5,2,99,3,50377
0,5,1,0,4,50378
0,5,1,99,5,50379
0,5,1,99,6,50380
9,5,1,99,7,50381
18,5,1,198,7,50382
0,5,1,0,1,50383
0,5,1,0,2,50384
0,5,1,0,3,50385
9,5,1,99,3,50386
0,5,1,96,4,50387
0,5,1,92,4,50388
0,5,1,0,5,50389
9,5,1,99,6,50390
9,5,1,99,6,50391
0,5,1,0,6,50392
3,5,1,99,1,50393
18,5,1,198,2,50394
5,5,1,96,2,50395
0,5,1,99,2,50396
5,5,2,0,2,50397
9,5,1,98,4,50398
0,5,1,96,4,50399
0,5,1,99,4,50400
0,5,1,99,5,50401
3,5,1,99,5,50402
9,5,1,12,6,50403
4,5,>2,99,7,50404
18,5,2,0,1,50405
0,5,1,99,3,50406
0,5,1,99,3,50407
9,5,1,99,3,50408
0,5,1,99,3,50409
0,5,1,99,4,50410
0,5,1,98,5,50411
0,5,>2,99,6,50412
4,5,1,0,6,50413
9,5,1,99,6,50414
0,5,1,0,6,50415
3,5,1,99,7,50416
9,5,1,99,2,50417
9,5,1,104,3,50418
9,5,1,99,3,50419
4,5,1,99,4,50420
0,5,1,0,4,50421
3,5,1,99,5,50422
0,5,1,0,6,50423
0,5,1,0,6,50424
3,5,1,99,6,50425
0,5,1,99,6,50426
0,5,1,96,1,50427
9,5,1,99,1,50428
0,5,1,0,2,50429
0,5,1,0,2,50430
0,5,1,0,3,50431
0,5,1,0,3,50432
0,5,1,0,4,50433
0,5,1,96,5,50434
4,5,2,99,6,50435
4,5,1,99,7,50436
0,5,1,99,7,50437
0,5,1,0,7,50438
3,5,2,99,1,50439
0,5,1,0,2,50440
0,5,1,0,2,50441
9,5,1,99,2,50442
0,5,1,99,4,50443
0,5,1,99,4,50444
0,5,1,0,4,50445
9,5,1,99,4,50446
9,5,1,99,5,50447
4,5,1,19,6,50448
9,5,1,19,6,50449
0,5,1,19,2,50450
9,5,1,19,2,50451
0,5,1,0,3,50452
0,5,1,99,3,50453
0,5,1,19,4,50454
9,5,1,99,5,50455
0,5,2,19,5,50456
3,5,2,99,6,50457
0,5,1,198,6,50458
9,5,1,96,7,50459
9,5,1,96,2,50460
4,5,1,99,3,50461
18,5,1,19,4,50462
0,5,1,19,5,50463
0,5,1,99,6,50464
9,5,1,99,1,50465
4,5,1,0,1,50466
0,5,1,19,1,50467
4,5,1,118,2,50468
4,5,1,19,2,50469
18,5,2,118,3,50470
9,5,1,0,4,50471
9,5,1,99,6,50472
0,5,2,0,2,50473
45,5,2,72,2,50474
9,5,1,12,2,50475
0,5,1,19,7,50476
0,5,1,0,7,50477
4,5,1,118,1,50479
9,5,1,19,3,50480
18,5,1,118,4,50481
9,5,1,99,4,50482
0,5,1,19,5,50483
0,6,1,99,5,60001
0,6,2,0,5,60002
0,6,1,0,5,60003
