ST_CASE,STATE,FATAL_COUNT
470886,47,1
470887,47,1
470888,47,1
470889,47,1
470890,47,1
470891,47,1
470892,47,1
470893,47,1
470894,47,1
470895,47,>2
470896,47,1
470897,47,1
470898,47,1
470899,47,1
470900,47,1
470901,47,1
470902,47,1
470903,47,1
470904,47,1
470905,47,1
470906,47,1
470907,47,2
470908,47,1
470909,47,1
470910,47,1
470911,47,1
470912,47,1
470913,47,1
470914,47,1
470915,47,1
470916,47,1
470917,47,1
470918,47,1
470919,47,1
470920,47,1
480001,48,1
480002,48,1
480003,48,1
480004,48,1
480005,48,1
480006,48,1
480007,48,1
480008,48,1
480009,48,1
480010,48,1
480011,48,1
480012,48,1
480013,48,1
480014,48,1
480015,48,1
480016,48,1
480017,48,1
480018,48,1
480019,48,1
480020,48,1
480021,48,1
480022,48,>2
480023,48,1
480024,48,1
480025,48,1
480026,48,1
480027,48,1
480028,48,1
480029,48,1
480030,48,1
480031,48,1
480032,48,1
480033,48,1
480034,48,1
480035,48,1
480036,48,1
480037,48,1
480038,48,1
480039,48,1
480040,48,1
480041,48,>2
480042,48,1
480044,48,1
480045,48,1
480046,48,2
480047,48,1
480048,48,2
480049,48,1
480050,48,1
480051,48,1
480052,48,1
480053,48,1
480054,48,1
480055,48,1
480056,48,2
480057,48,1
480058,48,2
480059,48,1
480060,48,1
480061,48,1
480062,48,1
480063,48,1
480064,48,1
480065,48,1
480066,48,1
480067,48,1
480068,48,1
480069,48,1
480070,48,1
480071,48,2
480072,48,1
480073,48,1
480074,48,1
480075,48,1
480076,48,1
480077,48,1
480078,48,1
480079,48,1
480080,48,1
480081,48,1
480082,48,1
480083,48,1
480084,48,1
480085,48,1
480086,48,1
480087,48,1
480088,48,1
480089,48,1
480090,48,1
480091,48,1
480092,48,1
480093,48,2
480094,48,1
480096,48,1
480097,48,>2
480098,48,>2
480099,48,1
480100,48,1
480101,48,1
480102,48,>2
480103,48,1
480104,48,2
480105,48,1
480106,48,1
480107,48,1
480108,48,1
480109,48,1
480110,48,1
480111,48,1
480112,48,1
480113,48,1
480114,48,1
480115,48,1
480116,48,1
480117,48,1
480118,48,1
480119,48,1
480120,48,1
480121,48,1
480122,48,1
480124,48,1
480125,48,1
480126,48,1
480127,48,1
480128,48,1
480129,48,1
480130,48,1
480131,48,1
480132,48,1
480133,48,1
480134,48,1
480135,48,1
480136,48,1
480137,48,1
480138,48,2
480140,48,1
480141,48,1
480142,48,1
480143,48,1
480144,48,1
480145,48,1
480146,48,1
480147,48,1
480148,48,1
480149,48,1
480150,48,1
480151,48,1
480152,48,1
480153,48,1
480154,48,1
480155,48,1
480156,48,1
480157,48,1
480158,48,1
480159,48,1
480160,48,1
480161,48,1
480162,48,1
480163,48,1
480164,48,1
480165,48,1
480166,48,1
480167,48,>2
480168,48,1
480169,48,1
480170,48,1
480171,48,1
480172,48,1
480173,48,1
480174,48,1
480175,48,1
480176,48,1
480177,48,1
480178,48,1
480179,48,1
480180,48,1
480181,48,1
480182,48,1
480183,48,1
480184,48,1
480185,48,1
480186,48,1
480187,48,1
480188,48,2
480189,48,1
480190,48,1
480191,48,1
480193,48,2
480194,48,1
480195,48,1
480196,48,1
480198,48,1
480199,48,2
480200,48,1
480201,48,1
480202,48,1
480203,48,1
480204,48,1
480205,48,1
480206,48,1
480207,48,1
480208,48,1
480209,48,1
480210,48,1
480211,48,1
480212,48,1
480213,48,1
480214,48,1
480215,48,1
480216,48,1
480217,48,1
480218,48,2
480219,48,1
480220,48,1
480221,48,1
480222,48,2
480223,48,1
480224,48,1
480225,48,1
480226,48,1
480227,48,2
480228,48,>2
480229,48,1
480230,48,1
480231,48,1
480232,48,1
480233,48,1
480234,48,1
480235,48,2
480236,48,1
480237,48,1
480238,48,1
480239,48,1
480240,48,2
480241,48,1
480242,48,2
480243,48,1
480244,48,1
480245,48,1
480246,48,1
480247,48,1
480248,48,1
480249,48,1
480250,48,1
480251,48,1
480252,48,1
480253,48,1
480254,48,1
480255,48,1
480256,48,1
480257,48,1
480258,48,1
480259,48,1
480260,48,1
480261,48,>2
480262,48,1
480263,48,1
480264,48,1
480265,48,1
480266,48,1
480267,48,1
480268,48,1
480269,48,1
480270,48,1
480271,48,1
480272,48,1
480273,48,1
480274,48,1
480275,48,1
480276,48,1
480277,48,1
480278,48,2
480279,48,1
480280,48,1
480281,48,1
480282,48,1
480283,48,1
480284,48,1
480285,48,1
480286,48,1
480287,48,1
480288,48,2
480289,48,1
480290,48,1
480291,48,1
480292,48,1
480293,48,1
480294,48,1
480295,48,1
480296,48,1
480297,48,1
480298,48,1
480299,48,1
480300,48,1
480301,48,1
480302,48,1
480303,48,1
480304,48,1
480305,48,1
480306,48,1
480307,48,1
480308,48,1
480309,48,1
480310,48,2
480311,48,1
480312,48,1
480313,48,1
480314,48,1
480315,48,1
480316,48,1
480317,48,1
480318,48,1
480319,48,1
480320,48,1
480321,48,1
480322,48,1
480323,48,1
480324,48,1
480325,48,1
480326,48,1
480327,48,1
480328,48,1
480329,48,1
480330,48,1
480331,48,1
480332,48,1
480333,48,1
480334,48,1
480335,48,1
480336,48,1
480337,48,1
480338,48,1
480339,48,1
480340,48,1
480341,48,1
480342,48,1
480343,48,1
480344,48,1
480345,48,1
480346,48,1
480347,48,1
480348,48,1
480349,48,1
480350,48,1
480351,48,1
480352,48,1
480353,48,1
480354,48,1
480355,48,1
480356,48,1
480357,48,1
480358,48,1
480359,48,1
480360,48,1
480361,48,1
480362,48,1
480363,48,1
480364,48,1
480365,48,1
480366,48,1
480367,48,1
480368,48,1
480369,48,1
480370,48,1
480371,48,1
480372,48,1
480373,48,1
480374,48,1
480375,48,1
480376,48,2
480377,48,1
480379,48,1
480380,48,1
480381,48,1
480383,48,1
480384,48,1
480385,48,1
480386,48,1
480387,48,1
480388,48,1
480389,48,1
480390,48,1
480391,48,1
480392,48,1
480393,48,2
480394,48,1
480395,48,1
480396,48,1
480397,48,1
480398,48,1
480399,48,1
480400,48,1
480401,48,1
480402,48,1
480403,48,1
480404,48,1
480405,48,2
480406,48,1
480407,48,1
480408,48,1
480409,48,1
480410,48,1
480411,48,1
480412,48,2
480413,48,1
480414,48,1
480415,48,1
480416,48,1
480417,48,1
480418,48,1
480419,48,1
480420,48,1
480421,48,1
480422,48,1
480423,48,2
480424,48,1
480425,48,1
480426,48,1
480427,48,2
480428,48,1
480429,48,1
480430,48,1
480431,48,1
480432,48,1
480433,48,1
480434,48,1
480435,48,1
480436,48,2
480437,48,1
480438,48,2
480439,48,1
480440,48,2
480441,48,1
480442,48,1
480443,48,2
480444,48,1
480445,48,1
480446,48,1
480447,48,1
480448,48,2
480449,48,1
480450,48,1
480451,48,1
480452,48,1
480453,48,2
480454,48,1
480455,48,1
480456,48,1
480457,48,2
480458,48,1
480459,48,1
480460,48,2
480461,48,1
480462,48,1
480463,48,1
480464,48,1
480465,48,1
480466,48,1
480467,48,1
480468,48,1
480469,48,1
480470,48,2
480471,48,1
480472,48,1
480473,48,1
480474,48,2
480475,48,1
480476,48,1
480477,48,1
480478,48,1
480480,48,1
480481,48,1
480482,48,1
480483,48,1
480484,48,1
480485,48,1
480486,48,2
480487,48,1
480488,48,1
480489,48,1
480490,48,1
480491,48,1
480492,48,1
480493,48,1
480494,48,1
480495,48,1
480496,48,1
480497,48,1
480498,48,1
480499,48,>2
480500,48,1
480501,48,1
480502,48,1
480503,48,1
480504,48,1
480505,48,1
480506,48,1
480507,48,1
480508,48,2
480509,48,1
480510,48,>2
480511,48,1
480512,48,1
480513,48,1
480514,48,1
480515,48,1
480516,48,1
480517,48,1
480518,48,1
480519,48,1
480520,48,1
480521,48,1
480522,48,1
480523,48,1
480524,48,1
480525,48,1
480526,48,1
480527,48,1
480529,48,2
480530,48,>2
480531,48,1
480532,48,1
480533,48,1
480534,48,1
480535,48,1
480536,48,1
480537,48,1
480538,48,1
480539,48,1
480540,48,1
480541,48,1
480542,48,>2
480543,48,2
480544,48,1
480545,48,1
480546,48,1
480547,48,1
480548,48,1
480549,48,1
480550,48,1
480551,48,1
480552,48,1
480553,48,1
480554,48,1
480555,48,1
480556,48,1
480557,48,1
480558,48,1
480559,48,1
480560,48,1
480561,48,1
480562,48,1
480563,48,1
480564,48,1
480566,48,>2
480567,48,1
480568,48,1
480569,48,1
480570,48,1
480571,48,1
480572,48,1
480573,48,>2
480574,48,1
480575,48,2
480576,48,1
480577,48,2
480578,48,1
480579,48,1
480580,48,1
480581,48,2
480582,48,1
480583,48,1
480584,48,1
480585,48,1
480586,48,1
480587,48,1
480588,48,1
480589,48,1
480590,48,1
480591,48,1
480592,48,1
480593,48,1
480595,48,1
480596,48,1
480597,48,1
480598,48,1
480599,48,1
480600,48,1
480601,48,1
480602,48,1
480603,48,1
480604,48,1
480605,48,1
480606,48,1
480607,48,1
480608,48,1
480609,48,1
480610,48,1
480611,48,2
480612,48,1
480613,48,1
480614,48,1
480615,48,2
480616,48,1
480617,48,1
480618,48,1
480619,48,1
480620,48,1
480621,48,1
480622,48,1
480623,48,1
480624,48,1
480625,48,>2
480626,48,2
480627,48,1
480628,48,1
480629,48,1
480630,48,1
480631,48,2
480632,48,1
480634,48,1
480635,48,1
480636,48,1
480637,48,1
480638,48,1
480639,48,1
480640,48,1
480641,48,1
480642,48,1
480643,48,1
480644,48,1
480645,48,1
480646,48,1
480647,48,1
480648,48,1
480649,48,1
480650,48,1
480651,48,1
480652,48,1
480653,48,1
480654,48,1
480655,48,1
480656,48,1
480657,48,1
480658,48,1
480659,48,1
480660,48,1
480661,48,1
480662,48,1
480664,48,1
480665,48,1
480666,48,1
480667,48,1
480668,48,1
480669,48,1
480670,48,1
480671,48,1
480674,48,1
480675,48,1
480676,48,2
480677,48,1
480678,48,1
480679,48,1
480680,48,1
480681,48,1
480683,48,1
480684,48,1
480685,48,1
480686,48,1
480687,48,1
480688,48,1
480689,48,1
480690,48,1
480691,48,1
480692,48,1
480693,48,1
480694,48,1
480695,48,1
480696,48,1
480697,48,1
480698,48,1
480699,48,1
480700,48,1
480701,48,1
480702,48,1
480703,48,1
480704,48,1
480705,48,1
480706,48,1
480707,48,1
480708,48,1
480709,48,1
480710,48,1
480711,48,1
480712,48,1
480713,48,1
480714,48,>2
480715,48,1
480716,48,1
480717,48,1
480718,48,1
480719,48,1
480720,48,1
480721,48,1
480722,48,1
480723,48,1
480724,48,1
480725,48,1
480726,48,1
480727,48,1
480728,48,1
480729,48,1
480732,48,1
480733,48,1
480734,48,1
480735,48,1
480736,48,1
480737,48,1
480738,48,1
480739,48,1
480740,48,1
480741,48,1
480742,48,2
480743,48,1
480744,48,1
480745,48,1
480746,48,1
480747,48,1
480748,48,1
480749,48,1
480750,48,1
480751,48,>2
480752,48,2
480753,48,1
480754,48,1
480755,48,1
480756,48,1
480757,48,1
480758,48,1
480759,48,2
480760,48,1
480761,48,1
480762,48,1
480763,48,1
480764,48,2
480765,48,1
480766,48,1
480767,48,1
480768,48,1
480769,48,1
480770,48,1
480771,48,1
480772,48,1
480774,48,1
480775,48,1
480776,48,1
480777,48,1
480778,48,1
480779,48,1
480780,48,1
480781,48,>2
480782,48,1
480783,48,1
480784,48,1
480785,48,1
480786,48,1
480787,48,1
480788,48,1
480789,48,1
480790,48,1
480791,48,1
480792,48,1
480793,48,1
480794,48,1
480795,48,1
480796,48,1
480797,48,1
480798,48,1
480799,48,1
480800,48,1
480801,48,2
480802,48,1
480803,48,1
480804,48,1
480805,48,1
480806,48,1
480807,48,1
480808,48,1
480809,48,1
480810,48,1
480811,48,1
480812,48,1
480813,48,1
480814,48,1
480815,48,1
480816,48,1
480817,48,1
480819,48,1
480820,48,1
480821,48,1
480822,48,1
480823,48,1
480824,48,1
480826,48,2
480827,48,1
480828,48,1
480829,48,1
480830,48,1
480831,48,1
480832,48,2
480833,48,2
480834,48,1
480835,48,1
480836,48,1
480837,48,1
480838,48,1
480839,48,1
480840,48,1
480841,48,1
480842,48,>2
480843,48,1
480844,48,1
480845,48,1
480846,48,1
480847,48,2
480848,48,2
480849,48,1
480850,48,1
480851,48,1
480852,48,1
480853,48,1
480854,48,1
480856,48,1
480857,48,1
480858,48,1
480859,48,2
480860,48,1
480861,48,1
480862,48,1
480863,48,1
480864,48,1
480865,48,1
480866,48,1
480867,48,1
480868,48,1
480869,48,2
480870,48,1
480871,48,1
480872,48,2
480873,48,1
480874,48,1
480875,48,1
480876,48,1
480877,48,1
480878,48,1
480879,48,1
480880,48,1
480881,48,1
480882,48,1
480883,48,1
480884,48,1
480885,48,1
480886,48,1
480887,48,1
480888,48,1
480889,48,1
480890,48,1
480891,48,1
480892,48,1
480893,48,1
480894,48,2
480895,48,1
480896,48,1
480898,48,1
480899,48,1
480900,48,1
480901,48,1
480902,48,1
480903,48,1
480904,48,1
480905,48,1
480906,48,2
480907,48,1
480908,48,1
480909,48,1
480910,48,1
480911,48,1
480912,48,1
480913,48,1
480914,48,1
480915,48,1
480916,48,1
480917,48,1
480918,48,1
480919,48,1
480920,48,1
480921,48,1
480922,48,1
480923,48,1
480924,48,1
480925,48,1
480926,48,1
480927,48,1
480928,48,2
480929,48,1
480930,48,1
480931,48,1
480932,48,1
480933,48,1
480934,48,1
480935,48,1
480936,48,1
480937,48,1
480938,48,1
480939,48,1
480940,48,1
480941,48,1
480942,48,1
480943,48,1
480944,48,1
480945,48,1
480946,48,1
480947,48,2
480948,48,1
480949,48,1
480950,48,1
480951,48,1
480953,48,1
480954,48,1
480955,48,1
480956,48,1
480957,48,1
480958,48,1
480959,48,2
480960,48,1
480961,48,2
480962,48,1
480963,48,1
480964,48,1
480965,48,1
480966,48,1
480967,48,1
480968,48,1
480969,48,1
480970,48,1
480971,48,1
480972,48,1
480973,48,1
480974,48,1
480975,48,1
480976,48,1
480977,48,1
480978,48,1
480979,48,1
480980,48,1
480981,48,1
480983,48,2
480984,48,1
480985,48,1
480986,48,1
480987,48,1
480988,48,1
480989,48,1
480990,48,1
480992,48,1
480993,48,1
480994,48,2
480995,48,1
480996,48,1
480997,48,1
480998,48,1
480999,48,1
481000,48,1
481001,48,1
481002,48,1
481003,48,1
481004,48,2
481005,48,1
481006,48,1
481007,48,1
481008,48,1
481009,48,1
481010,48,1
481011,48,1
481012,48,>2
481013,48,1
481014,48,1
481015,48,1
481016,48,1
481017,48,1
481018,48,1
481019,48,1
481020,48,1
481021,48,1
481022,48,1
481023,48,1
481024,48,1
481025,48,1
481026,48,1
481027,48,2
481028,48,1
481029,48,1
481030,48,1
481031,48,1
481032,48,2
481033,48,1
481034,48,1
481035,48,1
481036,48,1
481037,48,1
481038,48,1
481039,48,1
481040,48,1
481041,48,1
481042,48,1
481043,48,1
481044,48,1
481045,48,1
481046,48,1
481047,48,1
481048,48,1
481049,48,1
481050,48,1
481051,48,1
481052,48,2
481053,48,1
481054,48,1
481055,48,1
481057,48,1
481058,48,1
481059,48,1
481060,48,2
481061,48,1
481062,48,1
481063,48,1
481064,48,2
481065,48,1
481066,48,1
481067,48,1
481068,48,1
481069,48,1
481070,48,1
481071,48,1
481072,48,1
481073,48,1
481074,48,1
481075,48,1
481076,48,1
481077,48,1
481078,48,1
481079,48,1
481080,48,1
481081,48,1
481082,48,1
481083,48,>2
481084,48,1
481085,48,2
481086,48,1
481087,48,1
481088,48,1
481089,48,1
481090,48,2
481091,48,1
481092,48,1
481093,48,1
481094,48,1
481095,48,2
481096,48,1
481097,48,1
481098,48,1
481099,48,1
481100,48,1
481101,48,1
481102,48,1
481103,48,1
481104,48,1
481105,48,1
481106,48,1
481107,48,1
481108,48,1
481109,48,1
481110,48,1
481111,48,1
481112,48,1
481113,48,1
481114,48,1
481115,48,1
481116,48,1
481117,48,1
481118,48,1
481119,48,1
481120,48,2
481121,48,1
481122,48,>2
481123,48,1
481124,48,1
481125,48,>2
481126,48,1
481127,48,2
481128,48,1
481129,48,1
481130,48,2
481131,48,1
481132,48,1
481133,48,1
481134,48,2
481135,48,1
481136,48,1
481137,48,1
481138,48,1
481139,48,1
481140,48,1
481141,48,1
481142,48,1
481143,48,1
481144,48,1
481145,48,1
481146,48,1
481147,48,1
481148,48,1
481149,48,1
481150,48,1
481152,48,1
481153,48,1
481154,48,1
481155,48,1
481156,48,1
481157,48,1
481158,48,1
481159,48,1
481160,48,1
481161,48,2
481162,48,1
481163,48,1
481164,48,1
481165,48,1
481166,48,1
481167,48,1
481168,48,1
481169,48,1
481170,48,1
481171,48,>2
481172,48,1
481173,48,1
481174,48,1
481175,48,1
481176,48,1
481177,48,1
481178,48,1
481179,48,1
481180,48,1
481181,48,1
481182,48,1
481183,48,1
481184,48,1
481185,48,1
481186,48,1
481187,48,1
481188,48,1
481189,48,1
481190,48,1
481191,48,1
481192,48,1
481193,48,1
481194,48,1
481195,48,>2
481196,48,>2
481197,48,1
481198,48,1
481199,48,1
481200,48,1
481201,48,1
481202,48,1
481204,48,1
481205,48,1
481206,48,1
481207,48,2
481209,48,1
481210,48,2
481211,48,1
481212,48,1
481213,48,1
481214,48,1
481215,48,1
481216,48,1
481217,48,1
481218,48,1
481219,48,1
481220,48,1
481221,48,1
481222,48,1
481223,48,1
481224,48,1
481225,48,1
481226,48,1
481227,48,1
481228,48,1
481229,48,1
481230,48,1
481231,48,1
481232,48,1
481233,48,1
481234,48,1
481235,48,2
481236,48,1
481237,48,1
481238,48,1
481239,48,1
481241,48,1
481242,48,1
481243,48,1
481244,48,1
481245,48,1
481246,48,1
481247,48,1
481248,48,1
481249,48,1
481250,48,1
481251,48,1
481252,48,1
481253,48,1
481254,48,2
481255,48,>2
481256,48,1
481257,48,1
481258,48,1
481259,48,1
481260,48,1
481261,48,1
481262,48,1
481263,48,1
481264,48,1
481265,48,1
481266,48,1
481267,48,1
481268,48,1
481269,48,1
481270,48,1
481271,48,1
481272,48,1
481273,48,1
481274,48,1
481275,48,1
481276,48,1
481277,48,1
481278,48,1
481279,48,1
481280,48,2
481281,48,1
481282,48,1
481283,48,1
481284,48,1
481285,48,1
481286,48,1
481288,48,1
481289,48,1
481290,48,1
481291,48,2
481292,48,1
481293,48,1
481294,48,1
481295,48,1
481296,48,1
481297,48,1
481298,48,1
481299,48,1
481300,48,1
481301,48,2
481302,48,1
481303,48,1
481304,48,1
481305,48,1
481306,48,1
481307,48,1
481308,48,1
481309,48,1
481311,48,1
481312,48,1
481313,48,1
481314,48,1
481315,48,1
481316,48,1
481317,48,1
481318,48,1
481319,48,1
481320,48,1
481321,48,1
481322,48,1
481323,48,1
481324,48,1
481325,48,1
481326,48,1
481327,48,1
481328,48,1
481329,48,1
481330,48,1
481331,48,1
481332,48,1
481333,48,2
481334,48,1
481335,48,1
481336,48,2
481337,48,1
481338,48,1
481339,48,1
481340,48,1
481341,48,1
481342,48,1
481343,48,1
481344,48,1
481345,48,>2
481346,48,1
481347,48,1
481348,48,1
481349,48,1
481350,48,1
481351,48,1
481352,48,1
481353,48,1
481354,48,1
481355,48,1
481356,48,1
481357,48,2
481358,48,1
481359,48,1
481360,48,1
481361,48,1
481362,48,2
481363,48,1
481364,48,1
481365,48,1
481366,48,2
481367,48,1
481368,48,1
481369,48,1
481370,48,2
481371,48,1
481372,48,1
481373,48,1
481374,48,1
481375,48,1
481376,48,>2
481377,48,1
481378,48,2
481379,48,1
481380,48,1
481381,48,1
481382,48,1
481383,48,1
481384,48,1
481385,48,1
481386,48,1
481387,48,1
481388,48,1
481389,48,1
481390,48,1
481391,48,>2
481392,48,1
481393,48,1
481395,48,1
481396,48,1
481397,48,1
481399,48,2
481400,48,1
481401,48,1
481402,48,1
481403,48,2
481404,48,>2
481405,48,1
481406,48,1
481407,48,1
481408,48,1
481409,48,1
481410,48,2
481411,48,1
481412,48,1
481413,48,1
481414,48,1
481415,48,1
481416,48,2
481417,48,1
481418,48,1
481419,48,1
481420,48,1
481421,48,1
481422,48,1
481423,48,1
481424,48,1
481425,48,1
481426,48,1
481427,48,1
481428,48,1
481429,48,1
481430,48,1
481431,48,1
481432,48,1
481433,48,1
481434,48,1
481435,48,1
481436,48,1
481437,48,1
481438,48,1
481439,48,1
481440,48,1
481441,48,1
481442,48,1
481443,48,1
481444,48,1
481445,48,1
481446,48,2
481447,48,1
481448,48,1
481449,48,>2
481450,48,1
481451,48,1
481452,48,1
481453,48,1
481454,48,1
481455,48,1
481456,48,2
481457,48,1
481458,48,1
481459,48,1
481460,48,1
481461,48,1
481462,48,1
481463,48,1
481464,48,1
481465,48,1
481466,48,1
481467,48,1
481468,48,1
481470,48,1
481471,48,1
481472,48,1
481473,48,1
481474,48,1
481475,48,1
481476,48,1
481477,48,1
481478,48,2
481479,48,1
481480,48,1
481481,48,1
481482,48,1
481483,48,1
481484,48,1
481485,48,1
481486,48,1
481487,48,1
481488,48,1
481489,48,1
481490,48,1
481491,48,1
481492,48,1
481493,48,1
481494,48,1
481495,48,1
481496,48,1
481497,48,1
481498,48,1
481499,48,1
481500,48,1
481501,48,1
481502,48,1
481503,48,1
481504,48,1
481505,48,1
481506,48,2
481507,48,1
481508,48,1
481509,48,1
481510,48,1
481511,48,1
481512,48,1
481513,48,1
481514,48,1
481515,48,1
481516,48,1
481517,48,1
481518,48,1
481519,48,2
481520,48,1
481521,48,1
481522,48,1
481523,48,1
481524,48,1
481525,48,1
481526,48,1
481527,48,1
481528,48,1
481529,48,1
481531,48,1
481532,48,1
481533,48,1
481534,48,1
481535,48,1
481536,48,2
481538,48,1
481539,48,1
481540,48,1
481541,48,2
481542,48,1
481543,48,1
481544,48,1
481545,48,1
481546,48,1
481547,48,1
481548,48,1
481549,48,1
481550,48,1
481551,48,1
481552,48,1
481553,48,1
481554,48,1
481555,48,1
481556,48,1
481557,48,1
481558,48,1
481559,48,>2
481560,48,1
481561,48,1
481562,48,1
481563,48,1
481564,48,1
481565,48,1
481566,48,1
481567,48,1
481568,48,1
481569,48,1
481570,48,1
481571,48,1
481572,48,1
481573,48,2
481574,48,2
481575,48,1
481576,48,1
481577,48,1
481578,48,1
481579,48,1
481580,48,1
481581,48,1
481582,48,1
481583,48,1
481584,48,1
481585,48,1
481586,48,1
481587,48,1
481588,48,1
481589,48,1
481590,48,1
481591,48,1
481592,48,1
481593,48,1
481594,48,1
481595,48,1
481596,48,2
481597,48,1
481598,48,1
481599,48,1
481600,48,1
481601,48,1
481602,48,1
481603,48,1
481604,48,1
481605,48,1
481606,48,1
481607,48,1
481608,48,1
481609,48,1
481610,48,1
481611,48,1
481612,48,2
481613,48,1
481614,48,1
481615,48,1
481616,48,1
481617,48,2
481618,48,1
481619,48,1
481620,48,1
481621,48,1
481622,48,1
481623,48,1
481624,48,1
481625,48,1
481626,48,1
481627,48,1
481628,48,1
481629,48,1
481630,48,1
481632,48,1
481633,48,1
481634,48,>2
481635,48,>2
481636,48,1
481637,48,1
481638,48,1
481639,48,2
481640,48,1
481641,48,1
481642,48,1
481643,48,1
481644,48,1
481645,48,1
481646,48,1
481647,48,1
481648,48,1
481649,48,1
481650,48,1
481651,48,1
481652,48,1
481653,48,1
481654,48,1
481655,48,1
481656,48,1
481657,48,1
481658,48,1
481659,48,1
481660,48,1
481661,48,1
481662,48,1
481663,48,1
481664,48,1
481665,48,1
481666,48,2
481667,48,1
481668,48,1
481669,48,1
481670,48,1
481671,48,1
481672,48,1
481673,48,1
481674,48,1
481675,48,2
481676,48,1
481677,48,>2
481678,48,1
481679,48,1
481680,48,1
481681,48,1
481682,48,1
481683,48,1
481684,48,>2
481685,48,1
481686,48,1
481687,48,1
481688,48,1
481689,48,1
481690,48,1
481691,48,1
481692,48,1
481693,48,1
481694,48,2
481695,48,>2
481696,48,1
481697,48,1
481698,48,1
481699,48,1
481700,48,1
481701,48,1
481702,48,1
481703,48,1
481704,48,1
481705,48,1
481706,48,1
481707,48,1
481708,48,1
481709,48,1
481710,48,1
481711,48,1
481712,48,1
481713,48,1
481714,48,1
481715,48,1
481716,48,1
481717,48,1
481718,48,1
481719,48,1
481720,48,1
481721,48,1
481722,48,1
481723,48,1
481724,48,1
481725,48,1
481726,48,1
481727,48,1
481728,48,1
481729,48,1
481731,48,1
481732,48,1
481733,48,1
481734,48,1
481735,48,1
481736,48,1
481737,48,1
481738,48,1
481739,48,1
481740,48,1
481741,48,1
481742,48,1
481743,48,1
481744,48,2
481745,48,1
481746,48,1
481747,48,1
481748,48,1
481749,48,1
481750,48,1
481751,48,1
481752,48,1
481753,48,1
481754,48,1
481755,48,1
481756,48,1
481757,48,1
481758,48,1
481759,48,1
481760,48,1
481761,48,1
481762,48,1
481763,48,1
481764,48,1
481765,48,1
481766,48,1
481767,48,1
481768,48,1
481769,48,1
481770,48,1
481771,48,1
481772,48,1
481773,48,1
481774,48,1
481775,48,1
481776,48,>2
481777,48,2
481778,48,1
481779,48,1
481780,48,1
481781,48,1
481782,48,1
481783,48,1
481784,48,1
481785,48,1
481786,48,1
481787,48,1
481788,48,>2
481789,48,1
481790,48,1
481791,48,1
481792,48,1
481793,48,1
481794,48,1
481795,48,1
481796,48,1
481797,48,1
481798,48,1
481799,48,1
481800,48,1
481801,48,1
481802,48,1
481803,48,1
481805,48,1
481806,48,2
481807,48,1
481808,48,1
481809,48,1
481810,48,1
481812,48,1
481813,48,1
481814,48,1
481815,48,1
481816,48,1
481817,48,1
481818,48,1
481819,48,1
481820,48,>2
481821,48,1
481823,48,1
481824,48,1
481825,48,1
481826,48,1
481827,48,1
481828,48,1
481829,48,1
481830,48,1
481831,48,1
481832,48,1
481833,48,1
481834,48,1
481835,48,1
481836,48,1
481837,48,1
481838,48,1
481839,48,1
481840,48,1
481841,48,1
481842,48,1
481843,48,1
481844,48,1
481846,48,1
481847,48,1
481848,48,1
481849,48,1
481850,48,1
481851,48,1
481852,48,1
481853,48,1
481854,48,1
481855,48,1
481856,48,1
481857,48,1
481858,48,1
481859,48,>2
481860,48,1
481861,48,1
481862,48,1
481863,48,1
481864,48,1
481865,48,1
481866,48,>2
481867,48,1
481868,48,1
481869,48,1
481870,48,1
481871,48,1
481872,48,1
481873,48,1
481874,48,1
481875,48,1
481876,48,1
481877,48,1
481878,48,1
481879,48,1
481880,48,1
481881,48,2
481882,48,1
481884,48,1
481885,48,1
481886,48,1
481887,48,1
481888,48,>2
481889,48,2
481890,48,1
481891,48,1
481892,48,1
481893,48,1
481894,48,1
481895,48,1
481896,48,1
481897,48,1
481898,48,1
481899,48,1
481901,48,>2
481902,48,1
481903,48,1
481904,48,1
481905,48,1
481906,48,1
481907,48,1
481908,48,1
481909,48,2
481910,48,1
481912,48,1
481913,48,1
481914,48,>2
481915,48,1
481916,48,1
481917,48,2
481918,48,2
481919,48,2
481920,48,1
481921,48,1
481922,48,1
481923,48,1
481924,48,1
481925,48,1
481926,48,1
481927,48,1
481928,48,1
481930,48,1
481931,48,1
481932,48,1
481933,48,1
481934,48,1
481935,48,1
481936,48,1
481937,48,1
481938,48,1
481939,48,1
481940,48,1
481941,48,1
481942,48,1
481944,48,1
481945,48,1
481946,48,1
481947,48,1
481948,48,1
481949,48,1
481950,48,1
481951,48,1
481952,48,1
481953,48,1
481954,48,1
481955,48,1
481956,48,1
481958,48,1
481959,48,1
481960,48,1
481961,48,1
481962,48,1
481963,48,1
481964,48,1
481965,48,1
481966,48,1
481967,48,1
481968,48,1
481969,48,1
481970,48,1
481971,48,1
481972,48,1
481973,48,1
481974,48,1
481975,48,1
481976,48,1
481977,48,1
481978,48,1
481979,48,1
481980,48,1
481981,48,1
481982,48,1
481983,48,1
481984,48,1
481985,48,1
481986,48,1
481987,48,1
481988,48,1
481989,48,1
481990,48,1
481991,48,1
481992,48,1
481993,48,1
481994,48,1
481995,48,1
481996,48,1
481997,48,1
481998,48,1
481999,48,1
482000,48,1
482001,48,1
482002,48,1
482003,48,1
482004,48,1
482005,48,1
482006,48,1
